Date,XLK_Volume,XLF_Volume,XLE_Volume,XLV_Volume,SPY_Volume
2016-03-21,16007000,47484348,33397000,12183600,72926700
2016-03-22,26225800,43482367,28360200,13200200,97471900
2016-03-23,21350200,55912266,37747600,9105100,81052500
2016-03-24,13486400,48500785,31032000,8492800,84360900
2016-03-28,12816000,36121356,23129800,7156300,62408200
2016-03-29,20163000,44438115,28733800,10455600,92922900
2016-03-30,21976600,37636102,31489600,7607700,86365300
2016-03-31,29189800,39946073,28092800,8602700,94584100
2016-04-01,19309800,45753316,29609600,9120200,114423500
2016-04-04,15292400,38544826,31619000,17381200,63497000
2016-04-05,21452200,61644172,32097600,16555000,99662200
2016-04-06,22277000,38129610,36437600,24546600,91839800
2016-04-07,21261800,51315220,27854200,19216700,113859000
2016-04-08,17525600,55956828,35333000,12883800,95040600
2016-04-11,16277200,45423161,32471400,8695500,83757500
2016-04-12,19184000,48225902,55260800,13510500,115350600
2016-04-13,15753200,69649488,37405800,9706200,96336400
2016-04-14,13005400,52055051,34871000,6655200,65212900
2016-04-15,12921800,53901797,28442400,7945300,75761600
2016-04-18,14225800,52434076,41371600,11505400,82531000
2016-04-19,12942000,57169363,34682800,6655000,88316100
2016-04-20,13755600,74743119,42176600,10763400,81100300
2016-04-21,22555800,63436754,38670200,12463100,85695000
2016-04-22,29848800,46728145,31529000,12052800,99251700
2016-04-25,18715000,38189682,34468600,8937500,66166500
2016-04-26,14734800,41664795,27171400,7433500,75864200
2016-04-27,25559200,56916147,43924800,9121200,77329400
2016-04-28,45339200,74850832,31110400,19512000,97216200
2016-04-29,23792400,60318138,48214800,13577900,142424100
2016-05-02,25105400,43564598,30132000,9074800,62188000
2016-05-03,25062400,44142060,32316200,9436800,106422100
2016-05-04,22491400,46466680,37210800,11802000,92243800
2016-05-05,27119800,47043157,28704000,10145200,67619200
2016-05-06,18459800,38964104,25091000,14164300,89315000
2016-05-09,15082400,31989258,32041600,13606600,74374900
2016-05-10,27840400,37549070,20702800,11073000,77472200
2016-05-11,14304200,31961192,28429600,8452500,81727000
2016-05-12,18673000,35254978,24954400,11322900,89586300
2016-05-13,21842600,45538875,24743800,11947300,96474600
2016-05-16,12788400,33796243,27455400,8338100,77486800
2016-05-17,19880200,45457629,31674600,14920000,114924900
2016-05-18,21807000,96899150,41166400,11515200,120062100
2016-05-19,17269600,66203303,33709800,8765700,115430500
2016-05-20,11746000,35765351,19667000,7925700,104990400
2016-05-23,16855400,38575724,20545000,5061400,58682600
2016-05-24,18923000,47386483,22605800,11936400,93537800
2016-05-25,19629400,51504178,28511000,8949200,76621400
2016-05-26,13034200,36198417,21433600,5257700,55280700
2016-05-27,15576000,37026264,18517400,9641300,64211200
2016-05-31,24742800,40884834,30812200,7669800,109879400
2016-06-01,13771000,38452378,33391400,9301700,69936200
2016-06-02,15529000,28227076,25700000,12473100,63044700
2016-06-03,16609400,86083215,24315400,13896000,101757100
2016-06-06,17271200,46925474,36447600,9117600,64887000
2016-06-07,8818800,26503799,31236600,6439100,60974800
2016-06-08,16317000,30469958,36259400,4621300,66170900
2016-06-09,25839000,39571234,24681200,9608500,73786900
2016-06-10,16565200,47349676,28980400,10270900,113829200
2016-06-13,23566200,56062079,23147600,8538400,117751200
2016-06-14,16841200,66888232,24405000,8000500,125059300
2016-06-15,14156200,58034633,33659000,7861100,109124500
2016-06-16,19192600,71488109,39987400,9341200,149533100
2016-06-17,22930400,46524537,34871800,10799100,117055700
2016-06-20,13712000,70566829,21826400,7983700,82789600
2016-06-21,11487800,40308110,22444600,7014900,72461700
2016-06-22,12990400,54005201,20516400,11207600,95560500
2016-06-23,19526800,73745517,19077000,7626900,102731400
2016-06-24,47246000,165914672,53759800,22576500,333444400
2016-06-27,36818000,140642119,43319400,18241500,230775800
2016-06-28,26489400,109722231,29100800,13652400,159382400
2016-06-29,21008400,100009025,32708800,8968400,137328600
2016-06-30,26710600,72707045,24264600,9535200,165021900
2016-07-01,14949400,45095346,25357600,6793100,106055300
2016-07-05,17361400,59557011,30139800,8359800,109803700
2016-07-06,15701600,58561132,31795000,18791500,96021500
2016-07-07,12332200,65731461,28195600,8022400,85593800
2016-07-08,25496000,55327418,23135800,11013200,133971000
2016-07-11,11663600,42557517,19500800,7375100,73633900
2016-07-12,32085600,55059306,31049000,10237200,101275600
2016-07-13,21218800,57377156,25092400,6401900,87324100
2016-07-14,30976600,67039521,21797200,4813200,91230900
2016-07-15,9729600,62710956,18259000,7131300,107155400
2016-07-18,8214400,38953149,18802200,3954300,58725900
2016-07-19,8915800,30777585,13983800,6634700,54345700
2016-07-20,10769800,31817657,23110000,6855000,58159500
2016-07-21,10946800,36524509,18513800,9230800,67777300
2016-07-22,9414600,23484772,15981200,5446500,62787500
2016-07-25,8489600,37096308,25543400,5868400,55873100
2016-07-26,18115400,34484126,24787800,6904200,70080500
2016-07-27,21820200,50709937,32355800,7983100,84083900
2016-07-28,12658600,33001387,21727000,5470100,65035700
2016-07-29,21179400,54440606,33003600,4889200,79519400
2016-08-01,15683400,39409726,61297000,9255100,73311400
2016-08-02,22224400,39709475,51200200,12149300,92295500
2016-08-03,15961800,33511513,47811200,9761200,53993600
2016-08-04,16752400,31363295,33580400,8415500,46585500
2016-08-05,12126200,51542339,22853600,8244400,71892200
2016-08-08,10439200,45019886,43326800,6655500,39906500
2016-08-09,29836800,32239890,22256800,11261100,51251700
2016-08-10,7112400,33545242,36073600,7031600,57941100
2016-08-11,10518600,25139605,34859400,6599800,72504300
2016-08-12,6937400,28861534,20379400,6211900,61313500
2016-08-15,16561400,26275941,21406800,4122500,49813500
2016-08-16,9078000,27637427,20485600,6042300,53213600
2016-08-17,10575000,25676567,29439000,7296300,75134300
2016-08-18,7086400,26595016,48297000,4180100,52989300
2016-08-19,9576200,31510153,22091400,4323500,75443000
2016-08-22,9257400,32517481,28273400,4090200,61368800
2016-08-23,16630600,29855443,24912400,8557900,53399200
2016-08-24,13648800,24299201,32905200,8670400,71728900
2016-08-25,11825400,27249662,23791600,8766500,69224800
2016-08-26,24227200,64953346,29150200,9974300,122506300
2016-08-29,13964800,40451522,14788000,7372100,70502200
2016-08-30,11436400,39359132,14265800,5497900,58114500
2016-08-31,22322400,56386078,26465600,4756800,85269500
2016-09-01,18479200,62960480,33337000,9501400,97844200
2016-09-02,13814400,66918391,21588800,8052300,79293900
2016-09-06,30214800,60299920,25688200,8735800,56702100
2016-09-07,23170000,38671003,30189000,7561600,76554900
2016-09-08,16605200,72066064,36010600,4822200,74102900
2016-09-09,33618400,66476831,43543600,14135500,221589100
2016-09-12,38020600,87153077,43945800,13023400,168110900
2016-09-13,34717600,83230864,49160800,12194200,182828800
2016-09-14,34217400,82876829,52940400,13108500,134185500
2016-09-15,32572600,68626527,32954800,9613600,134427900
2016-09-16,31766200,75235766,34788800,8691000,155236400
2016-09-19,14242600,50396100,23595000,9919700,80250500
2016-09-20,10002200,39903200,28265800,5286600,69665300
2016-09-21,24095200,64029700,40521800,8485900,110284400
2016-09-22,20997000,38355700,26631800,6501900,76678700
2016-09-23,23973000,59009500,46150400,5420400,73630900
2016-09-26,19240800,54189000,26480400,5534100,89827300
2016-09-27,17569000,47620000,38820400,7839000,78494800
2016-09-28,18096800,42936400,82286800,6522600,87411000
2016-09-29,22813800,62580800,54003200,8857900,128070600
2016-09-30,18510600,47336900,29429000,7453500,117202900
2016-10-03,12462800,33170500,26309800,9187900,83512100
2016-10-04,17804400,68471600,23705600,10594600,119948100
2016-10-05,18015200,58651900,26702400,12842100,72816000
2016-10-06,10011800,53337300,22351600,9308900,62927400
2016-10-07,12147800,55532800,23488800,9920400,89788300
2016-10-10,13315600,37997400,23069000,11039500,51855000
2016-10-11,17454600,78581200,27424400,12499700,130367400
2016-10-12,11040800,51378700,20878200,11746400,73866100
2016-10-13,19338400,73171100,27086800,13623100,101357000
2016-10-14,18896600,76176500,22744800,8382400,93346200
2016-10-17,10150200,41236100,14850000,8463000,58275700
2016-10-18,10117800,45958700,13890200,5495800,76869700
2016-10-19,10070000,49835900,28631800,5296700,66519200
2016-10-20,12296000,56238200,24989000,6876000,73639800
2016-10-21,16153800,39543100,28477000,5511600,89089100
2016-10-24,10786200,33808700,21336800,7384700,60146600
2016-10-25,8724800,36177800,26454200,7922100,66542300
2016-10-26,12559400,40419200,35735600,8073700,75705500
2016-10-27,17642200,45545800,28412600,6974700,77220200
2016-10-28,20837800,55749900,37116800,18469300,140623200
2016-10-31,11760000,38579100,25947600,12689000,61272500
2016-11-01,18130600,62758900,37649600,14908700,122781800
2016-11-02,16334600,66529900,45966000,17942900,103330800
2016-11-03,20251400,53462100,25496200,22074200,88939300
2016-11-04,16308000,64891400,35108200,21382600,109122100
2016-11-07,26452000,59001800,29599000,17367800,109794900
2016-11-08,19560000,63290400,22417400,15943900,106772100
2016-11-09,54258800,268936600,51987600,49750100,258429000
2016-11-10,79031000,241635500,41269600,28378900,172113300
2016-11-11,28183200,134954500,35319400,15866100,100552700
2016-11-14,37942000,261730900,25144000,17406200,94580000
2016-11-15,34741600,122754500,38457400,10371600,91652600
2016-11-16,20248400,117887700,33218200,7585000,65617700
2016-11-17,17048200,98536400,20676000,12856200,69797200
2016-11-18,17646000,92344300,23924600,12185000,86265800
2016-11-21,17951000,71943900,33750800,6791800,72402600
2016-11-22,16977600,98286500,32026400,14522100,67429000
2016-11-23,16233600,101948400,22924000,13676000,56620200
2016-11-25,6219000,33114800,17583600,4009300,37872300
2016-11-28,14975600,99791400,37580200,6507200,76572500
2016-11-29,11856800,74645700,36723400,7093900,69886700
2016-11-30,23633200,98843700,89709600,8640700,113291800
2016-12-01,43731200,120088300,54764800,11360700,79040500
2016-12-02,20105400,82108300,36677600,7964500,74840300
2016-12-05,18010000,95145700,45070200,5832100,67837800
2016-12-06,18509600,79142600,33927000,5490800,59877400
2016-12-07,19945800,120172500,32016600,12758900,110738100
2016-12-08,19354200,116856500,29200400,7586600,99714400
2016-12-09,24615000,95677300,17949600,12100200,88005800
2016-12-12,19170200,85143200,32260400,15018100,102016100
2016-12-13,27934000,113420700,32057200,11041400,110477500
2016-12-14,35830000,142995800,39702800,11682200,142501800
2016-12-15,23140000,110426000,40503600,8210100,124972600
2016-12-16,21131400,83096500,35729800,8257100,156420200
2016-12-19,13254000,73717600,14226400,9318300,90341100
2016-12-20,11413000,60793600,17964200,4885000,89838800
2016-12-21,9247400,37738000,16205400,5432300,67909000
2016-12-22,22210400,37796100,21940800,4458400,56219100
2016-12-23,12717400,18276700,12796200,4188700,36697800
2016-12-27,13681400,38241100,20017800,5141200,42672500
2016-12-28,15555200,30834400,16187400,4558800,64095000
2016-12-29,9593000,39251800,13394800,5539200,48696100
2016-12-30,17003200,44761200,17706600,6649000,108998300
2017-01-03,27881200,71259900,49246200,11792900,91366500
2017-01-04,14446200,45092200,22371000,9174500,78744400
2017-01-05,11005800,62201100,22282400,5979300,78379000
2017-01-06,17501200,38060800,14821000,5769300,71559900
2017-01-09,16627000,34022400,21921800,5751900,46939700
2017-01-10,15471600,46212100,19321600,10320500,63771900
2017-01-11,15173000,48001200,26254000,23742000,74650000
2017-01-12,13725400,57418100,21791200,9358900,72113200
2017-01-13,9665800,72479700,19813400,5279000,62717900
2017-01-17,9651600,96657800,19566000,6038200,61240800
2017-01-18,12315400,68289100,17450400,6174200,54793300
2017-01-19,14500000,56729700,18001800,6470700,66608800
2017-01-20,17510800,74805200,18364400,7006900,129168600
2017-01-23,23955200,46651200,30414000,10003700,75061600
2017-01-24,13021800,45229500,23714400,8703500,95555300
2017-01-25,18395600,92850100,18820600,6553800,84437700
2017-01-26,14253000,70704400,17303400,6612500,59970700
2017-01-27,12046000,43944500,19901800,7264900,59711100
2017-01-30,16893200,46168800,26572800,7281900,79737300
2017-01-31,19115600,56477300,28014800,14342500,75880800
2017-02-01,23362200,72132200,36848600,19490500,79117700
2017-02-02,17197800,39396500,25760200,14539400,69657600
2017-02-03,13667200,86346600,23657200,15104800,80563200
2017-02-06,13453000,34952100,21043400,11561600,57790100
2017-02-07,20106200,50838500,28315600,11278000,57931200
2017-02-08,12706200,54341100,32296800,6812900,51566200
2017-02-09,9739200,76813700,18523200,7869200,65955200
2017-02-10,8355800,55078700,20810800,4440300,66015900
2017-02-13,13159400,76687000,15969800,6465200,55182100
2017-02-14,12467600,75954300,21543400,10403000,71109000
2017-02-15,11895000,76869400,17853200,10091700,86785800
2017-02-16,14123000,64048200,22750800,11332600,84722400
2017-02-17,14175400,54156600,23290000,12118400,77204100
2017-02-21,15237400,55216100,23605000,10651800,88946100
2017-02-22,13769600,50438900,23078800,6634300,62115200
2017-02-23,13405400,53509400,34780200,8685600,74615900
2017-02-24,15544200,61686800,27995200,9103000,82381600
2017-02-27,15951200,39655000,47372800,8178200,56515400
2017-02-28,15243000,48913000,28036800,10258600,96961900
2017-03-01,18190600,92150000,37995200,15196600,149158200
2017-03-02,14340200,69446200,21540600,7889300,70246000
2017-03-03,15714000,57652800,22333000,6635300,81974300
2017-03-06,13430400,49017200,16749400,5886900,55391500
2017-03-07,13960800,53726500,22923600,12330600,65103700
2017-03-08,11361800,104601000,51132400,8130000,78168800
2017-03-09,15300400,60804100,55541400,8451400,90683900
2017-03-10,14709000,62148600,34958600,10455800,81991700
2017-03-13,14922400,49418400,26157600,6898500,57256800
2017-03-14,14479800,49511100,52769600,7296300,59880800
2017-03-15,17867200,86455100,46410000,11044900,96081800
2017-03-16,21956000,89233700,32555000,12129400,78344000
2017-03-17,13790800,83056800,28487800,10401000,89002100
2017-03-20,9083600,78676400,24437400,4728300,52537000
2017-03-21,29811000,192257000,33434400,16650400,131809300
2017-03-22,22766600,133199500,24839200,9954300,97569200
2017-03-23,22718800,85238900,23600800,13250500,100410300
2017-03-24,26281800,97583400,20885000,9229500,112504900
2017-03-27,13690000,103963000,22982600,6946300,87454500
2017-03-28,16907800,82301100,55845200,7392300,93483900
2017-03-29,11410200,76524100,37150400,4357800,61950400
2017-03-30,17508400,92566000,31824600,7137400,56737900
2017-03-31,12207000,70540000,39722400,5895400,73733100
2017-04-03,26035800,93489100,26266600,12354800,85546500
2017-04-04,15041600,105795900,25948000,5228600,56466200
2017-04-05,20955800,104651200,45467400,6470100,108800600
2017-04-06,13870200,80802100,26249400,5253300,69135800
2017-04-07,12938800,61525700,25160600,5638200,74412300
2017-04-10,9687200,60429000,21641800,4530000,67615300
2017-04-11,16914200,83801200,27783000,5472600,88045300
2017-04-12,17368400,74023000,22907200,3782200,81864400
2017-04-13,19533200,120159300,35312000,6671100,92880400
2017-04-17,14132000,86681200,16024400,6149900,68405400
2017-04-18,12487200,74890400,29500600,7519500,83225800
2017-04-19,14521000,55583800,36250800,5023100,68699900
2017-04-20,15163800,85720400,32470800,7307300,92572200
2017-04-21,15233000,94675300,28232200,6763000,110389800
2017-04-24,16210000,98770600,26701400,5450000,119209900
2017-04-25,20089600,71026100,31182000,9035700,76698300
2017-04-26,16294400,71691200,37475200,6240400,84702500
2017-04-27,17183400,68871800,41095400,6962800,57410300
2017-04-28,22836800,64091900,28852000,5781100,63532800
2017-05-01,15126000,69086600,18838800,7182000,66882500
2017-05-02,15070200,76511500,32871200,5243800,57375700
2017-05-03,14309000,78115400,33869600,8094100,73137700
2017-05-04,15159800,64482800,67889000,4275400,61462700
2017-05-05,13651600,46881500,37487600,5720100,62001300
2017-05-08,12140200,45893000,37897400,6558500,48385700
2017-05-09,15388600,65737900,21439400,3830200,51363200
2017-05-10,10604000,51192700,36518400,4314900,54293800
2017-05-11,18196000,77266700,23937400,6791600,62358300
2017-05-12,9307600,55787200,21417200,2638000,53912700
2017-05-15,19898600,52192100,26413800,7320800,61918900
